am_sid,am_cat,sciname,iucn_sid,pop_trend,pop_cat,spp_group,id_no,iucn_subpop,spatial_source,cat_score,trend_score,rgn_id,rgn_name
W-Hyd-117702,NA,Lafoea dumosa,NA,NA,NA,NA,NA,NA,am,NA,NA,1,Alaska
W-Hyd-117702,NA,Lafoea dumosa,NA,NA,NA,NA,NA,NA,am,NA,NA,2,Nunavut
W-Hyd-117702,NA,Lafoea dumosa,NA,NA,NA,NA,NA,NA,am,NA,NA,3,Beaufort Sea
W-Hyd-117702,NA,Lafoea dumosa,NA,NA,NA,NA,NA,NA,am,NA,NA,4,Russia
W-Hyd-117702,NA,Lafoea dumosa,NA,NA,NA,NA,NA,NA,am,NA,NA,5,svalbard
W-Hyd-117702,NA,Lafoea dumosa,NA,NA,NA,NA,NA,NA,am,NA,NA,6,norway
W-Hyd-117702,NA,Lafoea dumosa,NA,NA,NA,NA,NA,NA,am,NA,NA,7,Jan Mayen
W-Hyd-117702,NA,Lafoea dumosa,NA,NA,NA,NA,NA,NA,am,NA,NA,8,west
W-Hyd-117702,NA,Lafoea dumosa,NA,NA,NA,NA,NA,NA,am,NA,NA,9,east
W-Pol-131128,NA,Laonice cirrata,NA,NA,NA,NA,NA,NA,am,NA,NA,4,Russia
W-Pol-131128,NA,Laonice cirrata,NA,NA,NA,NA,NA,NA,am,NA,NA,5,svalbard
W-Pol-131128,NA,Laonice cirrata,NA,NA,NA,NA,NA,NA,am,NA,NA,6,norway
W-Pol-131128,NA,Laonice cirrata,NA,NA,NA,NA,NA,NA,am,NA,NA,7,Jan Mayen
W-Pol-131128,NA,Laonice cirrata,NA,NA,NA,NA,NA,NA,am,NA,NA,8,west
W-Pol-131128,NA,Laonice cirrata,NA,NA,NA,NA,NA,NA,am,NA,NA,9,east
ITS-96215,NA,Leander tenuicornis,NA,NA,NA,NA,NA,NA,am,NA,NA,8,west
W-Msc-420632,NA,Learchis poica,NA,NA,NA,NA,NA,NA,am,NA,NA,8,west
SLB-61068,NA,Leiopathes glaberrima,NA,NA,NA,NA,NA,NA,am,NA,NA,4,Russia
SLB-61068,NA,Leiopathes glaberrima,NA,NA,NA,NA,NA,NA,am,NA,NA,5,svalbard
SLB-61068,NA,Leiopathes glaberrima,NA,NA,NA,NA,NA,NA,am,NA,NA,6,norway
SLB-61068,NA,Leiopathes glaberrima,NA,NA,NA,NA,NA,NA,am,NA,NA,7,Jan Mayen
SLB-61068,NA,Leiopathes glaberrima,NA,NA,NA,NA,NA,NA,am,NA,NA,8,west
SLB-61068,NA,Leiopathes glaberrima,NA,NA,NA,NA,NA,NA,am,NA,NA,9,east
SLB-65022,NA,Lensia campanella,NA,NA,NA,NA,NA,NA,am,NA,NA,1,Alaska
SLB-65022,NA,Lensia campanella,NA,NA,NA,NA,NA,NA,am,NA,NA,4,Russia
SLB-65022,NA,Lensia campanella,NA,NA,NA,NA,NA,NA,am,NA,NA,8,west
W-Hyd-135426,NA,Lensia conoidea,NA,NA,NA,NA,NA,NA,am,NA,NA,2,Nunavut
W-Hyd-135426,NA,Lensia conoidea,NA,NA,NA,NA,NA,NA,am,NA,NA,4,Russia
W-Hyd-135426,NA,Lensia conoidea,NA,NA,NA,NA,NA,NA,am,NA,NA,5,svalbard
W-Hyd-135426,NA,Lensia conoidea,NA,NA,NA,NA,NA,NA,am,NA,NA,6,norway
W-Hyd-135426,NA,Lensia conoidea,NA,NA,NA,NA,NA,NA,am,NA,NA,7,Jan Mayen
W-Hyd-135426,NA,Lensia conoidea,NA,NA,NA,NA,NA,NA,am,NA,NA,8,west
W-Hyd-135426,NA,Lensia conoidea,NA,NA,NA,NA,NA,NA,am,NA,NA,9,east
W-Hyd-135427,NA,Lensia cossack,NA,NA,NA,NA,NA,NA,am,NA,NA,8,west
W-Hyd-135429,NA,Lensia fowleri,NA,NA,NA,NA,NA,NA,am,NA,NA,8,west
W-Hyd-135439,NA,Lensia subtilis,NA,NA,NA,NA,NA,NA,am,NA,NA,8,west
W-Msc-140187,NA,Lepeta caeca,NA,NA,NA,NA,NA,NA,am,NA,NA,1,Alaska
W-Msc-140187,NA,Lepeta caeca,NA,NA,NA,NA,NA,NA,am,NA,NA,2,Nunavut
W-Msc-140187,NA,Lepeta caeca,NA,NA,NA,NA,NA,NA,am,NA,NA,3,Beaufort Sea
W-Msc-140187,NA,Lepeta caeca,NA,NA,NA,NA,NA,NA,am,NA,NA,4,Russia
W-Msc-140187,NA,Lepeta caeca,NA,NA,NA,NA,NA,NA,am,NA,NA,7,Jan Mayen
W-Msc-140187,NA,Lepeta caeca,NA,NA,NA,NA,NA,NA,am,NA,NA,8,west
W-Msc-140187,NA,Lepeta caeca,NA,NA,NA,NA,NA,NA,am,NA,NA,9,east
ITS-96178,NA,Leptochela serratorbita,NA,NA,NA,NA,NA,NA,am,NA,NA,8,west
W-Msc-140197,NA,Leptochiton alveolus,NA,NA,NA,NA,NA,NA,am,NA,NA,2,Nunavut
W-Msc-140197,NA,Leptochiton alveolus,NA,NA,NA,NA,NA,NA,am,NA,NA,3,Beaufort Sea
W-Msc-140197,NA,Leptochiton alveolus,NA,NA,NA,NA,NA,NA,am,NA,NA,4,Russia
W-Msc-140197,NA,Leptochiton alveolus,NA,NA,NA,NA,NA,NA,am,NA,NA,5,svalbard
W-Msc-140197,NA,Leptochiton alveolus,NA,NA,NA,NA,NA,NA,am,NA,NA,6,norway
W-Msc-140197,NA,Leptochiton alveolus,NA,NA,NA,NA,NA,NA,am,NA,NA,7,Jan Mayen
W-Msc-140197,NA,Leptochiton alveolus,NA,NA,NA,NA,NA,NA,am,NA,NA,8,west
W-Msc-140197,NA,Leptochiton alveolus,NA,NA,NA,NA,NA,NA,am,NA,NA,9,east
W-Msc-140199,NA,Leptochiton asellus,NA,NA,NA,NA,NA,NA,am,NA,NA,4,Russia
W-Msc-140199,NA,Leptochiton asellus,NA,NA,NA,NA,NA,NA,am,NA,NA,5,svalbard
W-Msc-140199,NA,Leptochiton asellus,NA,NA,NA,NA,NA,NA,am,NA,NA,6,norway
W-Msc-140199,NA,Leptochiton asellus,NA,NA,NA,NA,NA,NA,am,NA,NA,7,Jan Mayen
W-Msc-140199,NA,Leptochiton asellus,NA,NA,NA,NA,NA,NA,am,NA,NA,9,east
W-Msc-140201,NA,Leptochiton cancellatus,NA,NA,NA,NA,NA,NA,am,NA,NA,4,Russia
W-Msc-140201,NA,Leptochiton cancellatus,NA,NA,NA,NA,NA,NA,am,NA,NA,5,svalbard
W-Msc-140201,NA,Leptochiton cancellatus,NA,NA,NA,NA,NA,NA,am,NA,NA,6,norway
W-Msc-140201,NA,Leptochiton cancellatus,NA,NA,NA,NA,NA,NA,am,NA,NA,7,Jan Mayen
W-Msc-140201,NA,Leptochiton cancellatus,NA,NA,NA,NA,NA,NA,am,NA,NA,9,east
URM-2-2347,NA,Leptoclinides faeroensis,NA,NA,NA,NA,NA,NA,am,NA,NA,4,Russia
URM-2-2347,NA,Leptoclinides faeroensis,NA,NA,NA,NA,NA,NA,am,NA,NA,5,svalbard
URM-2-2347,NA,Leptoclinides faeroensis,NA,NA,NA,NA,NA,NA,am,NA,NA,6,norway
URM-2-2347,NA,Leptoclinides faeroensis,NA,NA,NA,NA,NA,NA,am,NA,NA,7,Jan Mayen
URM-2-2347,NA,Leptoclinides faeroensis,NA,NA,NA,NA,NA,NA,am,NA,NA,9,east
W-Tnd-136431,NA,Leptognathia breviremis,NA,NA,NA,NA,NA,NA,am,NA,NA,4,Russia
W-Tnd-136431,NA,Leptognathia breviremis,NA,NA,NA,NA,NA,NA,am,NA,NA,5,svalbard
W-Tnd-136431,NA,Leptognathia breviremis,NA,NA,NA,NA,NA,NA,am,NA,NA,6,norway
W-Tnd-136431,NA,Leptognathia breviremis,NA,NA,NA,NA,NA,NA,am,NA,NA,7,Jan Mayen
W-Tnd-136431,NA,Leptognathia breviremis,NA,NA,NA,NA,NA,NA,am,NA,NA,9,east
SLB-23201,NA,Leptognathia gracilis,NA,NA,NA,NA,NA,NA,am,NA,NA,2,Nunavut
SLB-23201,NA,Leptognathia gracilis,NA,NA,NA,NA,NA,NA,am,NA,NA,4,Russia
SLB-23201,NA,Leptognathia gracilis,NA,NA,NA,NA,NA,NA,am,NA,NA,5,svalbard
SLB-23201,NA,Leptognathia gracilis,NA,NA,NA,NA,NA,NA,am,NA,NA,6,norway
SLB-23201,NA,Leptognathia gracilis,NA,NA,NA,NA,NA,NA,am,NA,NA,7,Jan Mayen
SLB-23201,NA,Leptognathia gracilis,NA,NA,NA,NA,NA,NA,am,NA,NA,8,west
SLB-23201,NA,Leptognathia gracilis,NA,NA,NA,NA,NA,NA,am,NA,NA,9,east
W-Tnd-136441,NA,Leptognathia manca,NA,NA,NA,NA,NA,NA,am,NA,NA,4,Russia
W-Tnd-136441,NA,Leptognathia manca,NA,NA,NA,NA,NA,NA,am,NA,NA,5,svalbard
W-Tnd-136441,NA,Leptognathia manca,NA,NA,NA,NA,NA,NA,am,NA,NA,6,norway
W-Tnd-136441,NA,Leptognathia manca,NA,NA,NA,NA,NA,NA,am,NA,NA,7,Jan Mayen
W-Tnd-136441,NA,Leptognathia manca,NA,NA,NA,NA,NA,NA,am,NA,NA,9,east
ITS-90684,NA,Leptomysis gracilis,NA,NA,NA,NA,NA,NA,am,NA,NA,4,Russia
ITS-90684,NA,Leptomysis gracilis,NA,NA,NA,NA,NA,NA,am,NA,NA,6,norway
ITS-90683,NA,Leptomysis lingvura,NA,NA,NA,NA,NA,NA,am,NA,NA,4,Russia
ITS-90683,NA,Leptomysis lingvura,NA,NA,NA,NA,NA,NA,am,NA,NA,6,norway
ITS-90682,NA,Leptomysis mediterranea,NA,NA,NA,NA,NA,NA,am,NA,NA,4,Russia
ITS-90682,NA,Leptomysis mediterranea,NA,NA,NA,NA,NA,NA,am,NA,NA,5,svalbard
ITS-90682,NA,Leptomysis mediterranea,NA,NA,NA,NA,NA,NA,am,NA,NA,6,norway
ITS-90682,NA,Leptomysis mediterranea,NA,NA,NA,NA,NA,NA,am,NA,NA,7,Jan Mayen
SLB-65601,NA,Leptychaster arcticus,NA,NA,NA,NA,NA,NA,am,NA,NA,2,Nunavut
SLB-65601,NA,Leptychaster arcticus,NA,NA,NA,NA,NA,NA,am,NA,NA,4,Russia
SLB-65601,NA,Leptychaster arcticus,NA,NA,NA,NA,NA,NA,am,NA,NA,5,svalbard
SLB-65601,NA,Leptychaster arcticus,NA,NA,NA,NA,NA,NA,am,NA,NA,6,norway
SLB-65601,NA,Leptychaster arcticus,NA,NA,NA,NA,NA,NA,am,NA,NA,7,Jan Mayen
SLB-65601,NA,Leptychaster arcticus,NA,NA,NA,NA,NA,NA,am,NA,NA,8,west
SLB-65601,NA,Leptychaster arcticus,NA,NA,NA,NA,NA,NA,am,NA,NA,9,east
SLB-116596,NA,Leucon septemdentatus,NA,NA,NA,NA,NA,NA,am,NA,NA,4,Russia
SLB-116596,NA,Leucon septemdentatus,NA,NA,NA,NA,NA,NA,am,NA,NA,6,norway
SLB-116596,NA,Leucon septemdentatus,NA,NA,NA,NA,NA,NA,am,NA,NA,7,Jan Mayen
W-Por-132201,NA,Leuconia nivea,NA,NA,NA,NA,NA,NA,am,NA,NA,6,norway
SLB-92903,NA,Leucopsila stilifera,NA,NA,NA,NA,NA,NA,am,NA,NA,2,Nunavut
SLB-92903,NA,Leucopsila stilifera,NA,NA,NA,NA,NA,NA,am,NA,NA,3,Beaufort Sea
SLB-92903,NA,Leucopsila stilifera,NA,NA,NA,NA,NA,NA,am,NA,NA,4,Russia
SLB-92903,NA,Leucopsila stilifera,NA,NA,NA,NA,NA,NA,am,NA,NA,5,svalbard
SLB-92903,NA,Leucopsila stilifera,NA,NA,NA,NA,NA,NA,am,NA,NA,6,norway
SLB-92903,NA,Leucopsila stilifera,NA,NA,NA,NA,NA,NA,am,NA,NA,7,Jan Mayen
SLB-92903,NA,Leucopsila stilifera,NA,NA,NA,NA,NA,NA,am,NA,NA,8,west
SLB-92903,NA,Leucopsila stilifera,NA,NA,NA,NA,NA,NA,am,NA,NA,9,east
W-Pol-130578,NA,Levinsenia gracilis,NA,NA,NA,NA,NA,NA,am,NA,NA,4,Russia
W-Pol-130578,NA,Levinsenia gracilis,NA,NA,NA,NA,NA,NA,am,NA,NA,5,svalbard
W-Pol-130578,NA,Levinsenia gracilis,NA,NA,NA,NA,NA,NA,am,NA,NA,6,norway
W-Pol-130578,NA,Levinsenia gracilis,NA,NA,NA,NA,NA,NA,am,NA,NA,7,Jan Mayen
W-Pol-130578,NA,Levinsenia gracilis,NA,NA,NA,NA,NA,NA,am,NA,NA,8,west
W-Pol-130578,NA,Levinsenia gracilis,NA,NA,NA,NA,NA,NA,am,NA,NA,9,east
W-Msc-140233,NA,Lima lima,NA,NA,NA,NA,NA,NA,am,NA,NA,4,Russia
W-Msc-140233,NA,Lima lima,NA,NA,NA,NA,NA,NA,am,NA,NA,5,svalbard
W-Msc-140233,NA,Lima lima,NA,NA,NA,NA,NA,NA,am,NA,NA,6,norway
W-Msc-140233,NA,Lima lima,NA,NA,NA,NA,NA,NA,am,NA,NA,7,Jan Mayen
W-Msc-140233,NA,Lima lima,NA,NA,NA,NA,NA,NA,am,NA,NA,8,west
W-Msc-140233,NA,Lima lima,NA,NA,NA,NA,NA,NA,am,NA,NA,9,east
W-Msc-140223,NA,Limacina helicina,NA,NA,NA,NA,NA,NA,am,NA,NA,1,Alaska
W-Msc-140223,NA,Limacina helicina,NA,NA,NA,NA,NA,NA,am,NA,NA,2,Nunavut
W-Msc-140223,NA,Limacina helicina,NA,NA,NA,NA,NA,NA,am,NA,NA,3,Beaufort Sea
W-Msc-140223,NA,Limacina helicina,NA,NA,NA,NA,NA,NA,am,NA,NA,4,Russia
W-Msc-140223,NA,Limacina helicina,NA,NA,NA,NA,NA,NA,am,NA,NA,5,svalbard
W-Msc-140223,NA,Limacina helicina,NA,NA,NA,NA,NA,NA,am,NA,NA,6,norway
W-Msc-140223,NA,Limacina helicina,NA,NA,NA,NA,NA,NA,am,NA,NA,7,Jan Mayen
W-Msc-140223,NA,Limacina helicina,NA,NA,NA,NA,NA,NA,am,NA,NA,8,west
W-Msc-140223,NA,Limacina helicina,NA,NA,NA,NA,NA,NA,am,NA,NA,9,east
W-Msc-140227,NA,Limacina retroversa,NA,NA,NA,NA,NA,NA,am,NA,NA,1,Alaska
W-Msc-140227,NA,Limacina retroversa,NA,NA,NA,NA,NA,NA,am,NA,NA,2,Nunavut
W-Msc-140227,NA,Limacina retroversa,NA,NA,NA,NA,NA,NA,am,NA,NA,3,Beaufort Sea
W-Msc-140227,NA,Limacina retroversa,NA,NA,NA,NA,NA,NA,am,NA,NA,4,Russia
W-Msc-140227,NA,Limacina retroversa,NA,NA,NA,NA,NA,NA,am,NA,NA,5,svalbard
W-Msc-140227,NA,Limacina retroversa,NA,NA,NA,NA,NA,NA,am,NA,NA,6,norway
W-Msc-140227,NA,Limacina retroversa,NA,NA,NA,NA,NA,NA,am,NA,NA,7,Jan Mayen
W-Msc-140227,NA,Limacina retroversa,NA,NA,NA,NA,NA,NA,am,NA,NA,8,west
W-Msc-140227,NA,Limacina retroversa,NA,NA,NA,NA,NA,NA,am,NA,NA,9,east
SLB-80091,NA,Limacina trochiformis,NA,NA,NA,NA,NA,NA,am,NA,NA,8,west
W-Msc-420750,NA,Limaria locklini,NA,NA,NA,NA,NA,NA,am,NA,NA,8,west
W-Msc-420752,NA,Limatula confusa,NA,NA,NA,NA,NA,NA,am,NA,NA,4,Russia
W-Msc-420752,NA,Limatula confusa,NA,NA,NA,NA,NA,NA,am,NA,NA,5,svalbard
W-Msc-420752,NA,Limatula confusa,NA,NA,NA,NA,NA,NA,am,NA,NA,6,norway
W-Msc-420752,NA,Limatula confusa,NA,NA,NA,NA,NA,NA,am,NA,NA,7,Jan Mayen
W-Msc-420752,NA,Limatula confusa,NA,NA,NA,NA,NA,NA,am,NA,NA,8,west
W-Msc-420752,NA,Limatula confusa,NA,NA,NA,NA,NA,NA,am,NA,NA,9,east
W-Msc-140242,NA,Limatula subauriculata,NA,NA,NA,NA,NA,NA,am,NA,NA,4,Russia
W-Msc-140242,NA,Limatula subauriculata,NA,NA,NA,NA,NA,NA,am,NA,NA,5,svalbard
W-Msc-140242,NA,Limatula subauriculata,NA,NA,NA,NA,NA,NA,am,NA,NA,6,norway
W-Msc-140242,NA,Limatula subauriculata,NA,NA,NA,NA,NA,NA,am,NA,NA,7,Jan Mayen
W-Msc-140242,NA,Limatula subauriculata,NA,NA,NA,NA,NA,NA,am,NA,NA,8,west
W-Msc-140242,NA,Limatula subauriculata,NA,NA,NA,NA,NA,NA,am,NA,NA,9,east
W-Iso-118917,NA,Limnoria lignorum,NA,NA,NA,NA,NA,NA,am,NA,NA,4,Russia
W-Iso-118917,NA,Limnoria lignorum,NA,NA,NA,NA,NA,NA,am,NA,NA,6,norway
W-Iso-118917,NA,Limnoria lignorum,NA,NA,NA,NA,NA,NA,am,NA,NA,9,east
W-Msc-140252,NA,Limopsis aurita,NA,NA,NA,NA,NA,NA,am,NA,NA,4,Russia
W-Msc-140252,NA,Limopsis aurita,NA,NA,NA,NA,NA,NA,am,NA,NA,5,svalbard
W-Msc-140252,NA,Limopsis aurita,NA,NA,NA,NA,NA,NA,am,NA,NA,6,norway
W-Msc-140252,NA,Limopsis aurita,NA,NA,NA,NA,NA,NA,am,NA,NA,7,Jan Mayen
W-Msc-140252,NA,Limopsis aurita,NA,NA,NA,NA,NA,NA,am,NA,NA,8,west
W-Msc-140252,NA,Limopsis aurita,NA,NA,NA,NA,NA,NA,am,NA,NA,9,east
W-Bch-107386,NA,Liocarcinus corrugatus,NA,NA,NA,NA,NA,NA,am,NA,NA,6,norway
W-Bch-107392,NA,Liocarcinus navigator,NA,NA,NA,NA,NA,NA,am,NA,NA,4,Russia
W-Bch-107392,NA,Liocarcinus navigator,NA,NA,NA,NA,NA,NA,am,NA,NA,6,norway
W-Bch-107392,NA,Liocarcinus navigator,NA,NA,NA,NA,NA,NA,am,NA,NA,7,Jan Mayen
W-Bch-107392,NA,Liocarcinus navigator,NA,NA,NA,NA,NA,NA,am,NA,NA,9,east
W-Msc-341818,LC,Liocranchia reinhardti,163218,Unknown,LC,NA,NA,NA,am,0,NA,4,Russia
W-Msc-341818,LC,Liocranchia reinhardti,163218,Unknown,LC,NA,NA,NA,am,0,NA,5,svalbard
W-Msc-341818,LC,Liocranchia reinhardti,163218,Unknown,LC,NA,NA,NA,am,0,NA,6,norway
W-Msc-341818,LC,Liocranchia reinhardti,163218,Unknown,LC,NA,NA,NA,am,0,NA,7,Jan Mayen
W-Msc-341818,LC,Liocranchia reinhardti,163218,Unknown,LC,NA,NA,NA,am,0,NA,8,west
W-Msc-341818,LC,Liocranchia reinhardti,163218,Unknown,LC,NA,NA,NA,am,0,NA,9,east
URM-2-2387,NA,Lissoclinum aureum,NA,NA,NA,NA,NA,NA,am,NA,NA,1,Alaska
URM-2-2387,NA,Lissoclinum aureum,NA,NA,NA,NA,NA,NA,am,NA,NA,2,Nunavut
URM-2-2387,NA,Lissoclinum aureum,NA,NA,NA,NA,NA,NA,am,NA,NA,3,Beaufort Sea
URM-2-2387,NA,Lissoclinum aureum,NA,NA,NA,NA,NA,NA,am,NA,NA,4,Russia
URM-2-2387,NA,Lissoclinum aureum,NA,NA,NA,NA,NA,NA,am,NA,NA,5,svalbard
URM-2-2387,NA,Lissoclinum aureum,NA,NA,NA,NA,NA,NA,am,NA,NA,6,norway
URM-2-2387,NA,Lissoclinum aureum,NA,NA,NA,NA,NA,NA,am,NA,NA,7,Jan Mayen
URM-2-2387,NA,Lissoclinum aureum,NA,NA,NA,NA,NA,NA,am,NA,NA,8,west
URM-2-2387,NA,Lissoclinum aureum,NA,NA,NA,NA,NA,NA,am,NA,NA,9,east
W-Msc-225182,NA,Lithophaga aristata,NA,NA,NA,NA,NA,NA,am,NA,NA,4,Russia
W-Msc-225182,NA,Lithophaga aristata,NA,NA,NA,NA,NA,NA,am,NA,NA,6,norway
W-Msc-225182,NA,Lithophaga aristata,NA,NA,NA,NA,NA,NA,am,NA,NA,8,west
SLB-69077,NA,Lithophaga bisulcata,NA,NA,NA,NA,NA,NA,am,NA,NA,4,Russia
SLB-69077,NA,Lithophaga bisulcata,NA,NA,NA,NA,NA,NA,am,NA,NA,5,svalbard
SLB-69077,NA,Lithophaga bisulcata,NA,NA,NA,NA,NA,NA,am,NA,NA,6,norway
SLB-69077,NA,Lithophaga bisulcata,NA,NA,NA,NA,NA,NA,am,NA,NA,7,Jan Mayen
SLB-69077,NA,Lithophaga bisulcata,NA,NA,NA,NA,NA,NA,am,NA,NA,8,west
SLB-69077,NA,Lithophaga bisulcata,NA,NA,NA,NA,NA,NA,am,NA,NA,9,east
SLB-69078,NA,Lithophaga nigra,NA,NA,NA,NA,NA,NA,am,NA,NA,4,Russia
SLB-69078,NA,Lithophaga nigra,NA,NA,NA,NA,NA,NA,am,NA,NA,5,svalbard
SLB-69078,NA,Lithophaga nigra,NA,NA,NA,NA,NA,NA,am,NA,NA,6,norway
SLB-69078,NA,Lithophaga nigra,NA,NA,NA,NA,NA,NA,am,NA,NA,7,Jan Mayen
SLB-69078,NA,Lithophaga nigra,NA,NA,NA,NA,NA,NA,am,NA,NA,8,west
SLB-69078,NA,Lithophaga nigra,NA,NA,NA,NA,NA,NA,am,NA,NA,9,east
ITS-551680,NA,Litopenaeus setiferus,NA,NA,NA,NA,NA,NA,am,NA,NA,8,west
W-Msc-420565,NA,Lobiger souverbii,NA,NA,NA,NA,NA,NA,am,NA,NA,8,west
URM-Cn-5177,NA,Lophelia pertusa,NA,NA,NA,NA,NA,NA,am,NA,NA,4,Russia
URM-Cn-5177,NA,Lophelia pertusa,NA,NA,NA,NA,NA,NA,am,NA,NA,5,svalbard
URM-Cn-5177,NA,Lophelia pertusa,NA,NA,NA,NA,NA,NA,am,NA,NA,6,norway
URM-Cn-5177,NA,Lophelia pertusa,NA,NA,NA,NA,NA,NA,am,NA,NA,7,Jan Mayen
URM-Cn-5177,NA,Lophelia pertusa,NA,NA,NA,NA,NA,NA,am,NA,NA,8,west
URM-Cn-5177,NA,Lophelia pertusa,NA,NA,NA,NA,NA,NA,am,NA,NA,9,east
SLB-22174,NA,Lophogaster typicus,NA,NA,NA,NA,NA,NA,am,NA,NA,4,Russia
SLB-22174,NA,Lophogaster typicus,NA,NA,NA,NA,NA,NA,am,NA,NA,5,svalbard
SLB-22174,NA,Lophogaster typicus,NA,NA,NA,NA,NA,NA,am,NA,NA,6,norway
SLB-22174,NA,Lophogaster typicus,NA,NA,NA,NA,NA,NA,am,NA,NA,7,Jan Mayen
SLB-22174,NA,Lophogaster typicus,NA,NA,NA,NA,NA,NA,am,NA,NA,9,east
ITS-708717,NA,Loxosomella varians,NA,NA,NA,NA,NA,NA,am,NA,NA,4,Russia
ITS-708717,NA,Loxosomella varians,NA,NA,NA,NA,NA,NA,am,NA,NA,5,svalbard
ITS-708717,NA,Loxosomella varians,NA,NA,NA,NA,NA,NA,am,NA,NA,6,norway
ITS-708717,NA,Loxosomella varians,NA,NA,NA,NA,NA,NA,am,NA,NA,9,east
ITS-95916,NA,Lucifer faxoni,NA,NA,NA,NA,NA,NA,am,NA,NA,4,Russia
ITS-95916,NA,Lucifer faxoni,NA,NA,NA,NA,NA,NA,am,NA,NA,5,svalbard
ITS-95916,NA,Lucifer faxoni,NA,NA,NA,NA,NA,NA,am,NA,NA,6,norway
ITS-95916,NA,Lucifer faxoni,NA,NA,NA,NA,NA,NA,am,NA,NA,7,Jan Mayen
ITS-95916,NA,Lucifer faxoni,NA,NA,NA,NA,NA,NA,am,NA,NA,8,west
ITS-95916,NA,Lucifer faxoni,NA,NA,NA,NA,NA,NA,am,NA,NA,9,east
ITS-95917,NA,Lucifer typus,NA,NA,NA,NA,NA,NA,am,NA,NA,4,Russia
ITS-95917,NA,Lucifer typus,NA,NA,NA,NA,NA,NA,am,NA,NA,6,norway
ITS-95917,NA,Lucifer typus,NA,NA,NA,NA,NA,NA,am,NA,NA,7,Jan Mayen
ITS-95917,NA,Lucifer typus,NA,NA,NA,NA,NA,NA,am,NA,NA,8,west
ITS-95917,NA,Lucifer typus,NA,NA,NA,NA,NA,NA,am,NA,NA,9,east
W-Msc-140282,NA,Lucinella divaricata,NA,NA,NA,NA,NA,NA,am,NA,NA,6,norway
W-Ase-158497,NA,Luidia clathrata,NA,NA,NA,NA,NA,NA,am,NA,NA,8,west
W-Pol-130248,NA,Lumbrineris latreilli,NA,NA,NA,NA,NA,NA,am,NA,NA,1,Alaska
W-Pol-130248,NA,Lumbrineris latreilli,NA,NA,NA,NA,NA,NA,am,NA,NA,2,Nunavut
W-Pol-130248,NA,Lumbrineris latreilli,NA,NA,NA,NA,NA,NA,am,NA,NA,3,Beaufort Sea
W-Pol-130248,NA,Lumbrineris latreilli,NA,NA,NA,NA,NA,NA,am,NA,NA,4,Russia
W-Pol-130248,NA,Lumbrineris latreilli,NA,NA,NA,NA,NA,NA,am,NA,NA,5,svalbard
W-Pol-130248,NA,Lumbrineris latreilli,NA,NA,NA,NA,NA,NA,am,NA,NA,6,norway
W-Pol-130248,NA,Lumbrineris latreilli,NA,NA,NA,NA,NA,NA,am,NA,NA,7,Jan Mayen
W-Pol-130248,NA,Lumbrineris latreilli,NA,NA,NA,NA,NA,NA,am,NA,NA,8,west
W-Pol-130248,NA,Lumbrineris latreilli,NA,NA,NA,NA,NA,NA,am,NA,NA,9,east
W-Msc-140294,NA,Lutraria angustior,NA,NA,NA,NA,NA,NA,am,NA,NA,4,Russia
W-Msc-140294,NA,Lutraria angustior,NA,NA,NA,NA,NA,NA,am,NA,NA,6,norway
W-Msc-140294,NA,Lutraria angustior,NA,NA,NA,NA,NA,NA,am,NA,NA,7,Jan Mayen
W-Msc-141579,NA,Macoma balthica,NA,NA,NA,NA,NA,NA,am,NA,NA,4,Russia
W-Msc-141579,NA,Macoma balthica,NA,NA,NA,NA,NA,NA,am,NA,NA,5,svalbard
W-Msc-141579,NA,Macoma balthica,NA,NA,NA,NA,NA,NA,am,NA,NA,6,norway
W-Msc-141579,NA,Macoma balthica,NA,NA,NA,NA,NA,NA,am,NA,NA,7,Jan Mayen
W-Msc-141579,NA,Macoma balthica,NA,NA,NA,NA,NA,NA,am,NA,NA,8,west
W-Msc-141579,NA,Macoma balthica,NA,NA,NA,NA,NA,NA,am,NA,NA,9,east
W-Msc-141580,NA,Macoma calcarea,NA,NA,NA,NA,NA,NA,am,NA,NA,2,Nunavut
W-Msc-141580,NA,Macoma calcarea,NA,NA,NA,NA,NA,NA,am,NA,NA,4,Russia
W-Msc-141580,NA,Macoma calcarea,NA,NA,NA,NA,NA,NA,am,NA,NA,7,Jan Mayen
W-Msc-141580,NA,Macoma calcarea,NA,NA,NA,NA,NA,NA,am,NA,NA,8,west
W-Msc-141580,NA,Macoma calcarea,NA,NA,NA,NA,NA,NA,am,NA,NA,9,east
SLB-145429,NA,Macrocystis pyrifera,NA,NA,NA,NA,NA,NA,am,NA,NA,1,Alaska
SLB-145429,NA,Macrocystis pyrifera,NA,NA,NA,NA,NA,NA,am,NA,NA,2,Nunavut
SLB-145429,NA,Macrocystis pyrifera,NA,NA,NA,NA,NA,NA,am,NA,NA,3,Beaufort Sea
SLB-145429,NA,Macrocystis pyrifera,NA,NA,NA,NA,NA,NA,am,NA,NA,4,Russia
SLB-145429,NA,Macrocystis pyrifera,NA,NA,NA,NA,NA,NA,am,NA,NA,5,svalbard
SLB-145429,NA,Macrocystis pyrifera,NA,NA,NA,NA,NA,NA,am,NA,NA,6,norway
